Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Priority
ORD-10127,2023-10-24,2023-10-24,First Class,CUS-3361,Customer CUS-3361,Home Office,United States,City_60,Florida,South,PROD-36335,Technology,Chairs,Chairs Product PROD-36335,1110.81,3,0.00,776.81,Low
ORD-10128,2024-04-27,2024-04-27,Standard Class,CUS-8370,Customer CUS-8370,Home Office,United States,City_5,Illinois,South,PROD-22857,Office Supplies,Copiers,Copiers Product PROD-22857,1879.00,6,0.00,1310.43,Medium
ORD-10129,2023-04-26,2023-04-26,Standard Class,CUS-2744,Customer CUS-2744,Consumer,United States,City_48,Florida,South,PROD-14671,Office Supplies,Phones,Phones Product PROD-14671,567.22,8,0.20,420.07,Medium
ORD-10130,2024-02-12,2024-02-12,Standard Class,CUS-6100,Customer CUS-6100,Home Office,United States,City_52,California,Central,PROD-76787,Furniture,Paper,Paper Product PROD-76787,1114.95,3,0.05,663.41,Critical
ORD-10131,2024-04-09,2024-04-09,Standard Class,CUS-4335,Customer CUS-4335,Corporate,United States,City_19,California,Central,PROD-27020,Furniture,Paper,Paper Product PROD-27020,3793.43,10,0.00,2353.81,Critical
ORD-10132,2024-02-12,2024-02-12,Same Day,CUS-2518,Customer CUS-2518,Corporate,United States,City_65,Illinois,West,PROD-51099,Furniture,Laptops,Laptops Product PROD-51099,1931.53,5,0.00,1784.19,Critical
ORD-10133,2024-04-04,2024-04-04,Same Day,CUS-3813,Customer CUS-3813,Corporate,United States,City_68,Illinois,West,PROD-10092,Furniture,Accessories,Accessories Product PROD-10092,2916.32,9,0.00,2647.96,Medium
ORD-10134,2024-05-02,2024-05-02,First Class,CUS-5658,Customer CUS-5658,Home Office,United States,City_85,Virginia,West,PROD-37633,Office Supplies,Copiers,Copiers Product PROD-37633,193.35,2,0.00,112.33,Critical
ORD-10135,2024-08-19,2024-08-19,Same Day,CUS-7094,Customer CUS-7094,Corporate,United States,City_12,Washington,West,PROD-78120,Furniture,Bookcases,Bookcases Product PROD-78120,2477.18,6,0.05,2104.55,High
ORD-10136,2022-06-13,2022-06-13,Same Day,CUS-7715,Customer CUS-7715,Consumer,United States,City_30,Georgia,West,PROD-84312,Office Supplies,Accessories,Accessories Product PROD-84312,1625.77,7,0.20,1412.45,Medium
ORD-10137,2023-06-18,2023-06-18,First Class,CUS-4427,Customer CUS-4427,Corporate,United States,City_37,Virginia,Central,PROD-20576,Office Supplies,Laptops,Laptops Product PROD-20576,283.41,4,0.00,223.65,Low
ORD-10138,2022-09-10,2022-09-10,Standard Class,CUS-2638,Customer CUS-2638,Consumer,United States,City_33,Georgia,Central,PROD-37524,Furniture,Accessories,Accessories Product PROD-37524,317.24,10,0.10,195.35,Critical
ORD-10139,2022-10-04,2022-10-04,Second Class,CUS-3323,Customer CUS-3323,Home Office,United States,City_46,Pennsylvania,South,PROD-11357,Technology,Phones,Phones Product PROD-11357,1908.02,4,0.00,1422.45,Critical
ORD-10140,2023-08-09,2023-08-09,Second Class,CUS-6631,Customer CUS-6631,Consumer,United States,City_53,Washington,East,PROD-42448,Office Supplies,Paper,Paper Product PROD-42448,1379.44,6,0.20,1154.68,Critical
ORD-10141,2022-07-11,2022-07-11,First Class,CUS-4591,Customer CUS-4591,Consumer,United States,City_53,Ohio,East,PROD-91277,Technology,Phones,Phones Product PROD-91277,2055.56,5,0.00,1826.52,Low
ORD-10142,2024-11-19,2024-11-19,Same Day,CUS-1350,Customer CUS-1350,Consumer,United States,City_80,Pennsylvania,South,PROD-81445,Technology,Paper,Paper Product PROD-81445,439.73,1,0.00,403.56,Medium
ORD-10143,2023-01-26,2023-01-26,Standard Class,CUS-8482,Customer CUS-8482,Corporate,United States,City_14,Texas,West,PROD-55996,Technology,Chairs,Chairs Product PROD-55996,45.22,6,0.00,26.42,Critical
ORD-10144,2022-05-22,2022-05-22,Second Class,CUS-6054,Customer CUS-6054,Consumer,United States,City_12,Pennsylvania,East,PROD-39261,Furniture,Chairs,Chairs Product PROD-39261,2770.67,10,0.00,1786.95,High
ORD-10145,2022-10-22,2022-10-22,Standard Class,CUS-3629,Customer CUS-3629,Corporate,United States,City_56,Ohio,Central,PROD-75147,Office Supplies,Tables,Tables Product PROD-75147,1515.37,10,0.00,1275.43,High
ORD-10146,2024-11-21,2024-11-21,Same Day,CUS-1474,Customer CUS-1474,Consumer,United States,City_28,Virginia,Central,PROD-65957,Technology,Laptops,Laptops Product PROD-65957,3091.73,8,0.20,2004.24,Low
ORD-10147,2022-11-18,2022-11-18,Second Class,CUS-4049,Customer CUS-4049,Home Office,United States,City_98,Texas,West,PROD-38022,Office Supplies,Paper,Paper Product PROD-38022,854.83,2,0.00,704.74,High
ORD-10148,2023-09-01,2023-09-01,Second Class,CUS-6724,Customer CUS-6724,Home Office,United States,City_45,Florida,South,PROD-49211,Office Supplies,Paper,Paper Product PROD-49211,2047.03,8,0.00,1764.93,Critical
ORD-10149,2024-09-26,2024-09-26,Same Day,CUS-3109,Customer CUS-3109,Consumer,United States,City_84,Florida,South,PROD-48694,Technology,Bookcases,Bookcases Product PROD-48694,407.94,1,0.00,335.41,Low
ORD-10150,2022-07-15,2022-07-15,Second Class,CUS-9640,Customer CUS-9640,Corporate,United States,City_15,Pennsylvania,South,PROD-64965,Furniture,Paper,Paper Product PROD-64965,461.71,5,0.05,340.68,Low
ORD-10151,2024-07-01,2024-07-01,Second Class,CUS-5072,Customer CUS-5072,Corporate,United States,City_5,Washington,West,PROD-73151,Technology,Chairs,Chairs Product PROD-73151,3026.60,10,0.15,2504.47,Low
ORD-10152,2024-01-05,2024-01-05,Same Day,CUS-7979,Customer CUS-7979,Consumer,United States,City_78,California,East,PROD-58012,Furniture,Copiers,Copiers Product PROD-58012,547.84,6,0.00,504.85,High
ORD-10153,2024-06-19,2024-06-19,Same Day,CUS-4178,Customer CUS-4178,Corporate,United States,City_22,Illinois,West,PROD-24522,Technology,Accessories,Accessories Product PROD-24522,57.50,1,0.00,46.09,Low
ORD-10154,2022-08-24,2022-08-24,Same Day,CUS-4492,Customer CUS-4492,Consumer,United States,City_22,Virginia,West,PROD-66846,Office Supplies,Paper,Paper Product PROD-66846,749.13,5,0.00,669.79,Low
ORD-10155,2024-06-09,2024-06-09,First Class,CUS-5340,Customer CUS-5340,Consumer,United States,City_1,Washington,West,PROD-52618,Technology,Copiers,Copiers Product PROD-52618,3281.20,8,0.00,1978.77,High
ORD-10156,2023-03-26,2023-03-26,Second Class,CUS-5760,Customer CUS-5760,Corporate,United States,City_30,New York,Central,PROD-82873,Office Supplies,Binders,Binders Product PROD-82873,1105.46,7,0.00,985.35,Low
ORD-10157,2023-01-02,2023-01-02,Second Class,CUS-5591,Customer CUS-5591,Consumer,United States,City_80,Texas,East,PROD-14640,Furniture,Binders,Binders Product PROD-14640,1986.49,7,0.00,1277.59,Low
ORD-10158,2022-08-10,2022-08-10,Second Class,CUS-2300,Customer CUS-2300,Consumer,United States,City_3,Georgia,West,PROD-21353,Furniture,Chairs,Chairs Product PROD-21353,2585.61,7,0.00,2257.08,Low
ORD-10159,2024-02-27,2024-02-27,Standard Class,CUS-9928,Customer CUS-9928,Corporate,United States,City_96,Pennsylvania,East,PROD-67088,Office Supplies,Laptops,Laptops Product PROD-67088,2372.80,9,0.00,1347.35,Critical
ORD-10160,2023-02-24,2023-02-24,First Class,CUS-9655,Customer CUS-9655,Consumer,United States,City_95,Pennsylvania,South,PROD-47005,Furniture,Storage,Storage Product PROD-47005,1008.89,4,0.10,784.62,Critical
ORD-10161,2024-02-21,2024-02-21,Standard Class,CUS-4160,Customer CUS-4160,Corporate,United States,City_34,California,East,PROD-83221,Technology,Paper,Paper Product PROD-83221,917.34,5,0.00,812.86,Critical
ORD-10162,2023-12-24,2023-12-24,First Class,CUS-3294,Customer CUS-3294,Home Office,United States,City_68,Pennsylvania,West,PROD-62080,Technology,Phones,Phones Product PROD-62080,766.61,5,0.05,431.94,High
ORD-10163,2022-07-25,2022-07-25,First Class,CUS-7258,Customer CUS-7258,Corporate,United States,City_32,California,South,PROD-96991,Office Supplies,Binders,Binders Product PROD-96991,2633.60,6,0.00,2316.57,High
ORD-10164,2024-07-09,2024-07-09,Same Day,CUS-8839,Customer CUS-8839,Home Office,United States,City_85,Illinois,East,PROD-63661,Furniture,Tables,Tables Product PROD-63661,3110.02,7,0.00,2919.18,Medium
ORD-10165,2022-06-21,2022-06-21,Second Class,CUS-7362,Customer CUS-7362,Consumer,United States,City_10,Texas,East,PROD-73474,Technology,Bookcases,Bookcases Product PROD-73474,1552.34,6,0.20,887.19,Medium
ORD-10166,2024-09-09,2024-09-09,Same Day,CUS-9220,Customer CUS-9220,Corporate,United States,City_30,Pennsylvania,West,PROD-76028,Furniture,Paper,Paper Product PROD-76028,292.60,9,0.00,172.31,Medium
ORD-10167,2022-04-15,2022-04-15,Second Class,CUS-2883,Customer CUS-2883,Home Office,United States,City_5,Ohio,West,PROD-13209,Office Supplies,Binders,Binders Product PROD-13209,2605.83,9,0.00,1503.63,Medium
ORD-10168,2022-08-18,2022-08-18,Standard Class,CUS-4387,Customer CUS-4387,Consumer,United States,City_91,Texas,West,PROD-55746,Technology,Bookcases,Bookcases Product PROD-55746,2838.60,9,0.00,1995.96,Low
ORD-10169,2023-01-02,2023-01-02,Second Class,CUS-1860,Customer CUS-1860,Home Office,United States,City_15,Virginia,Central,PROD-32497,Technology,Paper,Paper Product PROD-32497,1006.63,3,0.00,907.80,High
ORD-10170,2024-01-19,2024-01-19,Second Class,CUS-2372,Customer CUS-2372,Corporate,United States,City_97,Virginia,East,PROD-21942,Furniture,Phones,Phones Product PROD-21942,1012.60,5,0.00,813.69,Critical
ORD-10171,2022-08-26,2022-08-26,Standard Class,CUS-2536,Customer CUS-2536,Consumer,United States,City_0,Florida,South,PROD-56766,Technology,Bookcases,Bookcases Product PROD-56766,982.55,5,0.00,750.75,High
ORD-10172,2023-12-20,2023-12-20,Standard Class,CUS-8400,Customer CUS-8400,Home Office,United States,City_15,Illinois,East,PROD-36423,Office Supplies,Storage,Storage Product PROD-36423,1495.37,6,0.10,1269.90,High
ORD-10173,2022-01-20,2022-01-20,Same Day,CUS-2847,Customer CUS-2847,Home Office,United States,City_60,Pennsylvania,East,PROD-91846,Technology,Paper,Paper Product PROD-91846,298.31,4,0.00,257.87,Low
ORD-10174,2023-07-11,2023-07-11,First Class,CUS-6899,Customer CUS-6899,Corporate,United States,City_64,California,East,PROD-54519,Office Supplies,Paper,Paper Product PROD-54519,2840.94,6,0.00,2667.87,Critical
ORD-10175,2024-09-14,2024-09-14,Same Day,CUS-4630,Customer CUS-4630,Corporate,United States,City_76,Ohio,Central,PROD-38574,Furniture,Paper,Paper Product PROD-38574,401.54,7,0.00,284.26,Critical
ORD-10176,2024-01-13,2024-01-13,Standard Class,CUS-9588,Customer CUS-9588,Consumer,United States,City_13,Florida,South,PROD-73073,Furniture,Paper,Paper Product PROD-73073,481.64,5,0.00,431.59,Low
ORD-10177,2024-05-24,2024-05-24,Standard Class,CUS-2416,Customer CUS-2416,Consumer,United States,City_98,Georgia,East,PROD-31373,Technology,Phones,Phones Product PROD-31373,302.82,2,0.00,196.16,High
ORD-10178,2023-04-19,2023-04-19,Second Class,CUS-4400,Customer CUS-4400,Corporate,United States,City_12,Georgia,Central,PROD-53469,Office Supplies,Bookcases,Bookcases Product PROD-53469,200.66,3,0.00,173.25,Low
ORD-10179,2023-11-06,2023-11-06,Standard Class,CUS-4916,Customer CUS-4916,Home Office,United States,City_8,Washington,East,PROD-60658,Office Supplies,Tables,Tables Product PROD-60658,560.63,10,0.00,508.47,Medium
ORD-10180,2023-03-14,2023-03-14,Same Day,CUS-9652,Customer CUS-9652,Consumer,United States,City_37,Texas,West,PROD-84141,Office Supplies,Tables,Tables Product PROD-84141,2065.13,5,0.05,1870.18,Critical
ORD-10181,2022-08-01,2022-08-01,First Class,CUS-6334,Customer CUS-6334,Corporate,United States,City_14,Washington,Central,PROD-43718,Furniture,Phones,Phones Product PROD-43718,3586.33,10,0.00,2595.02,Medium
ORD-10182,2023-08-24,2023-08-24,Same Day,CUS-7126,Customer CUS-7126,Corporate,United States,City_42,California,Central,PROD-21834,Office Supplies,Chairs,Chairs Product PROD-21834,900.28,3,0.00,497.85,Low
ORD-10183,2022-07-10,2022-07-10,Standard Class,CUS-7484,Customer CUS-7484,Consumer,United States,City_24,Pennsylvania,South,PROD-76233,Technology,Copiers,Copiers Product PROD-76233,742.72,2,0.00,663.43,High
ORD-10184,2024-07-02,2024-07-02,Standard Class,CUS-2783,Customer CUS-2783,Home Office,United States,City_51,Florida,Central,PROD-10864,Furniture,Binders,Binders Product PROD-10864,57.41,2,0.00,49.39,Medium
ORD-10185,2024-12-15,2024-12-15,Same Day,CUS-3237,Customer CUS-3237,Home Office,United States,City_14,Florida,West,PROD-41336,Technology,Phones,Phones Product PROD-41336,1226.34,3,0.00,787.30,Critical
ORD-10186,2023-03-11,2023-03-11,Same Day,CUS-4420,Customer CUS-4420,Consumer,United States,City_60,Florida,West,PROD-76485,Technology,Bookcases,Bookcases Product PROD-76485,578.12,6,0.00,351.71,Critical
ORD-10187,2023-10-04,2023-10-04,Second Class,CUS-5236,Customer CUS-5236,Consumer,United States,City_32,Ohio,South,PROD-52038,Office Supplies,Binders,Binders Product PROD-52038,757.45,9,0.00,603.47,Critical
ORD-10188,2023-11-17,2023-11-17,Second Class,CUS-3881,Customer CUS-3881,Consumer,United States,City_87,Virginia,West,PROD-10330,Technology,Chairs,Chairs Product PROD-10330,1782.91,4,0.00,1123.47,Low
ORD-10189,2022-04-14,2022-04-14,Second Class,CUS-9482,Customer CUS-9482,Home Office,United States,City_4,Ohio,South,PROD-28700,Furniture,Paper,Paper Product PROD-28700,1135.34,8,0.00,976.21,High
ORD-10190,2024-01-12,2024-01-12,First Class,CUS-4714,Customer CUS-4714,Home Office,United States,City_96,Ohio,Central,PROD-57688,Office Supplies,Binders,Binders Product PROD-57688,959.35,6,0.00,646.34,High
ORD-10191,2022-12-18,2022-12-18,Same Day,CUS-8356,Customer CUS-8356,Consumer,United States,City_63,Washington,Central,PROD-12759,Furniture,Phones,Phones Product PROD-12759,1614.33,8,0.00,1129.05,Critical
ORD-10192,2024-01-25,2024-01-25,First Class,CUS-4689,Customer CUS-4689,Home Office,United States,City_36,Virginia,South,PROD-60637,Technology,Tables,Tables Product PROD-60637,1119.26,8,0.00,881.49,Low
ORD-10193,2024-11-21,2024-11-21,Second Class,CUS-7857,Customer CUS-7857,Home Office,United States,City_43,Washington,West,PROD-91896,Office Supplies,Accessories,Accessories Product PROD-91896,3768.53,8,0.00,2787.74,High
ORD-10194,2023-02-27,2023-02-27,Standard Class,CUS-5545,Customer CUS-5545,Home Office,United States,City_68,Texas,East,PROD-86343,Office Supplies,Laptops,Laptops Product PROD-86343,2646.82,9,0.10,1851.89,Low
ORD-10195,2023-04-13,2023-04-13,First Class,CUS-4349,Customer CUS-4349,Consumer,United States,City_75,California,South,PROD-85653,Furniture,Tables,Tables Product PROD-85653,1583.82,4,0.00,1381.91,Critical
ORD-10196,2024-07-18,2024-07-18,First Class,CUS-5140,Customer CUS-5140,Home Office,United States,City_72,Texas,Central,PROD-61956,Furniture,Bookcases,Bookcases Product PROD-61956,926.25,2,0.00,628.92,Medium
ORD-10197,2023-04-07,2023-04-07,Second Class,CUS-1667,Customer CUS-1667,Consumer,United States,City_80,Florida,East,PROD-35006,Technology,Phones,Phones Product PROD-35006,1172.57,3,0.00,851.37,Medium
ORD-10198,2022-06-03,2022-06-03,Standard Class,CUS-7045,Customer CUS-7045,Consumer,United States,City_73,Georgia,South,PROD-87679,Technology,Chairs,Chairs Product PROD-87679,1049.80,4,0.00,589.50,Critical
ORD-10199,2024-05-17,2024-05-17,Second Class,CUS-8949,Customer CUS-8949,Corporate,United States,City_45,California,East,PROD-18264,Furniture,Tables,Tables Product PROD-18264,17.85,2,0.00,13.87,Low
ORD-10200,2022-08-23,2022-08-23,First Class,CUS-7102,Customer CUS-7102,Corporate,United States,City_2,New York,South,PROD-73415,Technology,Bookcases,Bookcases Product PROD-73415,1030.10,5,0.00,822.28,Critical
ORD-10201,2022-12-09,2022-12-09,Standard Class,CUS-4508,Customer CUS-4508,Home Office,United States,City_68,Washington,South,PROD-38186,Technology,Storage,Storage Product PROD-38186,2519.75,7,0.05,2168.38,Medium
ORD-10202,2023-02-11,2023-02-11,Standard Class,CUS-1582,Customer CUS-1582,Corporate,United States,City_68,Washington,South,PROD-96671,Technology,Paper,Paper Product PROD-96671,150.54,2,0.00,108.48,Medium
ORD-10203,2023-04-28,2023-04-28,Standard Class,CUS-3684,Customer CUS-3684,Consumer,United States,City_15,Virginia,South,PROD-94071,Office Supplies,Copiers,Copiers Product PROD-94071,1639.26,4,0.00,1484.97,Critical
ORD-10204,2024-06-15,2024-06-15,Second Class,CUS-5250,Customer CUS-5250,Corporate,United States,City_24,Washington,Central,PROD-42093,Technology,Paper,Paper Product PROD-42093,1361.67,9,0.10,1259.21,High
ORD-10205,2022-02-19,2022-02-19,Standard Class,CUS-6473,Customer CUS-6473,Home Office,United States,City_45,Virginia,Central,PROD-21100,Office Supplies,Copiers,Copiers Product PROD-21100,1430.22,9,0.10,856.23,Critical
ORD-10206,2023-07-01,2023-07-01,Standard Class,CUS-4402,Customer CUS-4402,Home Office,United States,City_91,Texas,West,PROD-77007,Technology,Paper,Paper Product PROD-77007,1528.63,9,0.00,1395.84,Medium
ORD-10207,2022-08-26,2022-08-26,Standard Class,CUS-1398,Customer CUS-1398,Home Office,United States,City_53,Virginia,West,PROD-46858,Technology,Laptops,Laptops Product PROD-46858,2228.97,8,0.00,1852.44,High
ORD-10208,2023-09-16,2023-09-16,Same Day,CUS-3563,Customer CUS-3563,Home Office,United States,City_79,California,West,PROD-35954,Technology,Binders,Binders Product PROD-35954,1393.55,4,0.00,1041.23,Critical
ORD-10209,2024-06-12,2024-06-12,Same Day,CUS-8260,Customer CUS-8260,Corporate,United States,City_93,Washington,East,PROD-16804,Technology,Paper,Paper Product PROD-16804,2821.61,6,0.00,1937.94,Critical
ORD-10210,2023-04-20,2023-04-20,First Class,CUS-9971,Customer CUS-9971,Home Office,United States,City_25,Illinois,Central,PROD-91299,Office Supplies,Chairs,Chairs Product PROD-91299,1003.49,6,0.10,630.62,Low
ORD-10211,2023-10-04,2023-10-04,Standard Class,CUS-2826,Customer CUS-2826,Corporate,United States,City_80,Ohio,West,PROD-23310,Technology,Accessories,Accessories Product PROD-23310,1634.36,8,0.00,1265.78,Critical
ORD-10212,2024-05-06,2024-05-06,Same Day,CUS-1764,Customer CUS-1764,Consumer,United States,City_35,Pennsylvania,Central,PROD-24504,Office Supplies,Paper,Paper Product PROD-24504,2390.74,8,0.15,2216.92,High
ORD-10213,2022-05-15,2022-05-15,Same Day,CUS-6878,Customer CUS-6878,Consumer,United States,City_5,Florida,West,PROD-15036,Office Supplies,Chairs,Chairs Product PROD-15036,203.51,1,0.00,147.77,Medium
ORD-10214,2024-09-20,2024-09-20,Second Class,CUS-8865,Customer CUS-8865,Consumer,United States,City_15,Pennsylvania,South,PROD-19595,Furniture,Bookcases,Bookcases Product PROD-19595,1455.27,3,0.00,917.60,High
ORD-10215,2024-04-22,2024-04-22,Same Day,CUS-8573,Customer CUS-8573,Consumer,United States,City_17,Georgia,Central,PROD-78832,Furniture,Storage,Storage Product PROD-78832,131.24,5,0.00,114.18,Medium
ORD-10216,2023-01-16,2023-01-16,Same Day,CUS-6822,Customer CUS-6822,Home Office,United States,City_61,Virginia,South,PROD-77931,Technology,Chairs,Chairs Product PROD-77931,1177.88,6,0.00,1013.93,Low
ORD-10217,2022-12-10,2022-12-10,First Class,CUS-1787,Customer CUS-1787,Corporate,United States,City_58,Washington,West,PROD-34075,Technology,Binders,Binders Product PROD-34075,1674.94,9,0.00,940.54,Medium
ORD-10218,2024-10-27,2024-10-27,First Class,CUS-7353,Customer CUS-7353,Home Office,United States,City_7,Texas,West,PROD-41321,Technology,Tables,Tables Product PROD-41321,84.35,5,0.10,62.61,High
